2025-09-04 04:14:16.071010,1756955656.071011,can1,0x38A,0,8,00000000b907ff00
2025-09-04 04:14:16.071224,1756955656.071224,can1,0x18A,0,8,7b13454e70000000
2025-09-04 04:14:16.100510,1756955656.100511,can1,0x701,0,1,05
2025-09-04 04:14:16.104759,1756955656.104759,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:16.105140,1756955656.105140,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:16.200498,1756955656.200498,can1,0x701,0,1,05
2025-09-04 04:14:16.269467,1756955656.269467,can1,0x18A,0,8,7b13454e70000000
2025-09-04 04:14:16.300539,1756955656.300539,can1,0x701,0,1,05
2025-09-04 04:14:16.354882,1756955656.354883,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:16.355280,1756955656.355280,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:16.400558,1756955656.400559,can1,0x701,0,1,05
2025-09-04 04:14:16.469431,1756955656.469432,can1,0x18A,0,8,7b13454e70000000
2025-09-04 04:14:16.500586,1756955656.500586,can1,0x701,0,1,05
2025-09-04 04:14:16.600613,1756955656.600614,can1,0x701,0,1,05
2025-09-04 04:14:16.604783,1756955656.604784,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:16.605194,1756955656.605194,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:16.669523,1756955656.669523,can1,0x18A,0,8,7b13464e70000000
2025-09-04 04:14:16.700632,1756955656.700633,can1,0x701,0,1,05
2025-09-04 04:14:16.800667,1756955656.800668,can1,0x701,0,1,05
2025-09-04 04:14:16.854877,1756955656.854878,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:16.855277,1756955656.855277,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:16.869518,1756955656.869519,can1,0x18A,0,8,7b13464e70000000
2025-09-04 04:14:16.900693,1756955656.900693,can1,0x701,0,1,05
2025-09-04 04:14:17.000881,1756955657.000882,can1,0x701,0,1,05
2025-09-04 04:14:17.069386,1756955657.069387,can1,0x70A,0,1,05
2025-09-04 04:14:17.069576,1756955657.069577,can1,0x28A,0,8,0000000000000000
2025-09-04 04:14:17.069819,1756955657.069819,can1,0x38A,0,8,00000000bd07ff00
2025-09-04 04:14:17.071198,1756955657.071198,can1,0x18A,0,8,7b13454e70000000
2025-09-04 04:14:17.100908,1756955657.100908,can1,0x701,0,1,05
2025-09-04 04:14:17.105175,1756955657.105176,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:17.105626,1756955657.105626,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:17.200879,1756955657.200879,can1,0x701,0,1,05
2025-09-04 04:14:17.269588,1756955657.269589,can1,0x18A,0,8,7b13444e70000000
2025-09-04 04:14:17.300918,1756955657.300919,can1,0x701,0,1,05
2025-09-04 04:14:17.354842,1756955657.354843,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:17.355259,1756955657.355259,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:17.400933,1756955657.400934,can1,0x701,0,1,05
2025-09-04 04:14:17.469565,1756955657.469566,can1,0x18A,0,8,7b13464e70000000
2025-09-04 04:14:17.500964,1756955657.500965,can1,0x701,0,1,05
2025-09-04 04:14:17.600993,1756955657.600993,can1,0x701,0,1,05
2025-09-04 04:14:17.604850,1756955657.604850,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:17.605257,1756955657.605258,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:17.669578,1756955657.669578,can1,0x18A,0,8,7b13454e70000000
2025-09-04 04:14:17.701089,1756955657.701089,can1,0x701,0,1,05
2025-09-04 04:14:17.801091,1756955657.801092,can1,0x701,0,1,05
2025-09-04 04:14:17.854596,1756955657.854596,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:17.854991,1756955657.854992,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:17.869604,1756955657.869604,can1,0x18A,0,8,7b13454e70000000
2025-09-04 04:14:17.901106,1756955657.901107,can1,0x701,0,1,05
2025-09-04 04:14:18.001135,1756955658.001136,can1,0x701,0,1,05
2025-09-04 04:14:18.069408,1756955658.069409,can1,0x70A,0,1,05
2025-09-04 04:14:18.069612,1756955658.069613,can1,0x28A,0,8,0000000000000000
2025-09-04 04:14:18.069871,1756955658.069871,can1,0x38A,0,8,00000000be07ff00
2025-09-04 04:14:18.071264,1756955658.071265,can1,0x18A,0,8,7b13464e70000000
2025-09-04 04:14:18.101184,1756955658.101184,can1,0x701,0,1,05
2025-09-04 04:14:18.104819,1756955658.104819,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:18.105231,1756955658.105231,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:18.201261,1756955658.201262,can1,0x701,0,1,05
2025-09-04 04:14:18.269557,1756955658.269558,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:18.301264,1756955658.301265,can1,0x701,0,1,05
2025-09-04 04:14:18.354947,1756955658.354948,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:18.355355,1756955658.355355,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:18.401277,1756955658.401277,can1,0x701,0,1,05
2025-09-04 04:14:18.469640,1756955658.469640,can1,0x18A,0,8,7c13464e70000000
2025-09-04 04:14:18.501313,1756955658.501314,can1,0x701,0,1,05
2025-09-04 04:14:18.601327,1756955658.601328,can1,0x701,0,1,05
2025-09-04 04:14:18.604768,1756955658.604768,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:18.605177,1756955658.605178,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:18.669631,1756955658.669631,can1,0x18A,0,8,7c13474e70000000
2025-09-04 04:14:18.701367,1756955658.701367,can1,0x701,0,1,05
2025-09-04 04:14:18.801412,1756955658.801413,can1,0x701,0,1,05
2025-09-04 04:14:18.854848,1756955658.854848,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:18.855264,1756955658.855264,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:18.869579,1756955658.869579,can1,0x18A,0,8,7c13444e70000000
2025-09-04 04:14:18.901444,1756955658.901444,can1,0x701,0,1,05
2025-09-04 04:14:19.001467,1756955659.001467,can1,0x701,0,1,05
2025-09-04 04:14:19.069444,1756955659.069444,can1,0x70A,0,1,05
2025-09-04 04:14:19.069674,1756955659.069675,can1,0x28A,0,8,0000000000000000
2025-09-04 04:14:19.069932,1756955659.069932,can1,0x38A,0,8,00000000bf07ff00
2025-09-04 04:14:19.071312,1756955659.071313,can1,0x18A,0,8,7c13464e70000000
2025-09-04 04:14:19.101503,1756955659.101503,can1,0x701,0,1,05
2025-09-04 04:14:19.104746,1756955659.104747,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:19.105120,1756955659.105121,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:19.201518,1756955659.201518,can1,0x701,0,1,05
2025-09-04 04:14:19.269673,1756955659.269673,can1,0x18A,0,8,7b13444e70000000
2025-09-04 04:14:19.301555,1756955659.301555,can1,0x701,0,1,05
2025-09-04 04:14:19.355074,1756955659.355075,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:19.355484,1756955659.355484,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:19.401590,1756955659.401591,can1,0x701,0,1,05
2025-09-04 04:14:19.469615,1756955659.469615,can1,0x18A,0,8,7b13454e70000000
2025-09-04 04:14:19.501614,1756955659.501614,can1,0x701,0,1,05
2025-09-04 04:14:19.601642,1756955659.601643,can1,0x701,0,1,05
2025-09-04 04:14:19.604773,1756955659.604773,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:19.605166,1756955659.605166,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:19.669661,1756955659.669661,can1,0x18A,0,8,7b13464e70000000
2025-09-04 04:14:19.701653,1756955659.701654,can1,0x701,0,1,05
2025-09-04 04:14:19.801801,1756955659.801801,can1,0x701,0,1,05
2025-09-04 04:14:19.854608,1756955659.854609,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:19.855018,1756955659.855018,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:19.869687,1756955659.869687,can1,0x18A,0,8,7c13464e70000000
2025-09-04 04:14:19.901769,1756955659.901770,can1,0x701,0,1,05
2025-09-04 04:14:20.001776,1756955660.001777,can1,0x701,0,1,05
2025-09-04 04:14:20.069529,1756955660.069529,can1,0x70A,0,1,05
2025-09-04 04:14:20.069728,1756955660.069728,can1,0x28A,0,8,0000000000000000
2025-09-04 04:14:20.071304,1756955660.071304,can1,0x38A,0,8,00000000bc07ff00
2025-09-04 04:14:20.071469,1756955660.071469,can1,0x18A,0,8,7b13464e70000000
2025-09-04 04:14:20.101880,1756955660.101880,can1,0x701,0,1,05
2025-09-04 04:14:20.105376,1756955660.105377,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:20.105751,1756955660.105752,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:20.201874,1756955660.201874,can1,0x701,0,1,05
2025-09-04 04:14:20.269738,1756955660.269738,can1,0x18A,0,8,7c13444e70000000
2025-09-04 04:14:20.301907,1756955660.301908,can1,0x701,0,1,05
2025-09-04 04:14:20.355173,1756955660.355173,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:20.355601,1756955660.355601,can1,0x30A,0,8,00000000004e3002
